match_id,date,event_time,tournament,surface,round,playerA,playerB,oddsA,oddsB,status,score,live_game,winner_side,playerA_raw,playerB_raw,tournament_raw,playerA_logo_url,playerB_logo_url,n_books
12128574,2026-05-20,10:30,Geneva,Clay,ATP Geneva - 1/8-finals,S. Tsitsipas,L. Tien,1.5,2.615,,-,-,,S. Tsitsipas,L. Tien,Geneva,https://api.api-tennis.com/logo-tennis/1906_s-tsitsipas.jpg,https://api.api-tennis.com/logo-tennis/10520_l-tien.jpg,12.0
12128828,2026-05-20,18:00,Geneva,Clay,ATP Geneva - 1/8-finals,S. Wawrinka,A. Michelsen,2.425,1.56,,-,-,,S. Wawrinka,A. Michelsen,Geneva,https://api.api-tennis.com/logo-tennis/2168_s-wawrinka.jpg,https://api.api-tennis.com/logo-tennis/10884_a-michelsen.jpg,12.0
12128944,2026-05-20,12:00,Geneva,Clay,ATP Geneva - 1/8-finals,T. Fritz,A. Popyrin,1.8,2.0,,-,-,,T. Fritz,A. Popyrin,Geneva,https://api.api-tennis.com/logo-tennis/2832_t-fritz.jpg,https://api.api-tennis.com/logo-tennis/1926_al-popyrin.jpg,12.0
12128548,2026-05-20,15:00,Hamburg,Clay,ATP Hamburg - 1/8-finals,A. Davidovich Fokina,A. De Minaur,2.28,1.62,,-,-,,A. Davidovich Fokina,A. De Minaur,Hamburg,https://api.api-tennis.com/logo-tennis/2842_a-davidovich-fokina.jpg,https://api.api-tennis.com/logo-tennis/1106_a-de-minaur.jpg,12.0
12128189,2026-05-20,11:00,Hamburg,Clay,ATP Hamburg - 1/8-finals,Andreozzi/ Guinard,Atmane/ Etcheverry,,,,-,-,,Andreozzi/ Guinard,Atmane/ Etcheverry,Hamburg,,,
12128521,2026-05-20,13:30,Hamburg,Clay,ATP Hamburg - 1/8-finals,C. Ugo Carabelli,F. Tiafoe,2.2,1.67,,-,-,,C. Ugo Carabelli,F. Tiafoe,Hamburg,https://api.api-tennis.com/logo-tennis/401_c-ugo-carabelli.jpg,https://api.api-tennis.com/logo-tennis/2846_f-tiafoe.jpg,12.0
12128194,2026-05-20,15:00,Hamburg,Clay,ATP Hamburg - 1/8-finals,Doumbia/ Reboul,Bolelli/ Vavassori,,,,-,-,,Doumbia/ Reboul,Bolelli/ Vavassori,Hamburg,,,
12128191,2026-05-20,12:30,Hamburg,Clay,ATP Hamburg - 1/8-finals,Erler/ Miedler,Goransson/ King,,,,-,-,,Erler/ Miedler,Goransson/ King,Hamburg,,,
12129057,2026-05-20,12:00,Hamburg,Clay,ATP Hamburg - 1/8-finals,F. Auger-Aliassime,A. Kovacevic,1.12,6.09,,-,-,,F. Auger-Aliassime,A. Kovacevic,Hamburg,https://api.api-tennis.com/logo-tennis/2073_f-auger-aliassime.jpg,https://api.api-tennis.com/logo-tennis/2978_a-kovacevic.jpg,11.0
12128945,2026-05-20,12:00,Hamburg,Clay,ATP Hamburg - 1/8-finals,I. Buse,J. Mensik,2.495,1.54,,-,-,,I. Buse,J. Mensik,Hamburg,https://api.api-tennis.com/logo-tennis/9514_i-buse.jpg,https://api.api-tennis.com/logo-tennis/902_j-mensik.jpg,12.0
12129056,2026-05-20,18:00,Hamburg,Clay,ATP Hamburg - 1/8-finals,L. Darderi,Y. Hanfmann,1.57,2.38,,-,-,,L. Darderi,Y. Hanfmann,Hamburg,https://api.api-tennis.com/logo-tennis/8781_l-darderi.jpg,https://api.api-tennis.com/logo-tennis/1764_y-hanfmann.jpg,12.0
12128190,2026-05-20,14:00,Hamburg,Clay,ATP Hamburg - 1/8-finals,Luz/ Matos,Harrison/ Skupski,,,,-,-,,Luz/ Matos,Harrison/ Skupski,Hamburg,,,
12128559,2026-05-20,13:30,Hamburg,Clay,ATP Hamburg - 1/8-finals,T. Paul,T. M. Etcheverry,1.5,2.605,Interrupted,1 - 1,0 - 0,,T. Paul,T. M. Etcheverry,Hamburg,https://api.api-tennis.com/logo-tennis/1894_t-paul.jpg,https://api.api-tennis.com/logo-tennis/1777_t-m-etcheverry.jpg,12.0
12129055,2026-05-20,13:30,Hamburg,Clay,ATP Hamburg - 1/8-finals,U. Humbert,K. Khachanov,3.275,1.33,,-,-,,U. Humbert,K. Khachanov,Hamburg,https://api.api-tennis.com/logo-tennis/1105_u-humbert.jpg,https://api.api-tennis.com/logo-tennis/435_k-khachanov.jpg,12.0
12128227,2026-05-20,17:00,Istanbul (Turkey),Hard,Istanbul - 1/8-finals,Duda/ Latinovic,Ingildsen/ Paris,,,,-,-,,Duda/ Latinovic,Ingildsen/ Paris,Istanbul (Turkey),,,
12128233,2026-05-20,15:30,Istanbul (Turkey),Hard,Istanbul - 1/8-finals,Goldhoff/ Winegar,Dutra Da Silva/ Pokorny,,,,-,-,,Goldhoff/ Winegar,Dutra Da Silva/ Pokorny,Istanbul (Turkey),,,
12128229,2026-05-20,15:30,Istanbul (Turkey),Hard,Istanbul - 1/8-finals,Kirkin/ Sharipov,Prashanth/ Ramanathan,,,,-,-,,Kirkin/ Sharipov,Prashanth/ Ramanathan,Istanbul (Turkey),,,
12128228,2026-05-20,15:30,Istanbul (Turkey),Hard,Istanbul - 1/8-finals,Nam Ji/ Niklas-Salminen,Banthia/ Kielan,,,,-,-,,Nam Ji/ Niklas-Salminen,Banthia/ Kielan,Istanbul (Turkey),,,
12128230,2026-05-20,14:00,Istanbul (Turkey),Hard,Istanbul - 1/8-finals,Ozdemir/ Turker,Cervantes/ Molchanov,,,,-,-,,Ozdemir/ Turker,Cervantes/ Molchanov,Istanbul (Turkey),,,
12129159,2026-05-20,12:00,Istanbul (Turkey) - Qualification,Hard,Istanbul - 1/8-finals,A. Ayeni,F. Agamenone,3.75,1.23,,-,-,,A. Ayeni,F. Agamenone,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/2481_a-ayeni.jpg,https://api.api-tennis.com/logo-tennis/373_f-agamenone.jpg,10.0
12129158,2026-05-20,14:00,Istanbul (Turkey) - Qualification,Hard,Istanbul - 1/8-finals,A. Nedic,M. Alkaya,1.5,2.44,,-,-,,A. Nedic,M. Alkaya,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/9640_-a-nedic.jpg,https://api.api-tennis.com/logo-tennis/8972_m-alkaya.jpg,9.0
12129032,2026-05-20,10:00,Istanbul (Turkey) - Qualification,Hard,Istanbul - 1/8-finals,D. Jorda Sanchis,D. Yevseyev,1.4249999999999998,2.665,,-,-,,D. Jorda Sanchis,D. Yevseyev,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/2019_d-jorda-sanchis.jpg,https://api.api-tennis.com/logo-tennis/569_d-yevseyev.jpg,8.0
12129161,2026-05-20,10:00,Istanbul (Turkey) - Qualification,Hard,Istanbul - 1/8-finals,D. Kuzmanov,N. Sanchez Izquierdo,2.28,1.57,,-,-,,D. Kuzmanov,N. Sanchez Izquierdo,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/371_d-kuzmanov.jpg,https://api.api-tennis.com/logo-tennis/591_n-sanchez-izquierdo.jpg,11.0
12129160,2026-05-20,11:30,Istanbul (Turkey) - Qualification,Hard,Istanbul - 1/8-finals,D. Michalski,B. Hassan,1.71,2.01,,-,-,,D. Michalski,B. Hassan,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/582_d-michalski.jpg,https://api.api-tennis.com/logo-tennis/1896_b-hassan.jpg,10.0
12129031,2026-05-20,12:00,Istanbul (Turkey) - Qualification,Hard,Istanbul - 1/8-finals,H. Barton,A. Matusevich,1.3250000000000002,3.095,,-,-,,H. Barton,A. Matusevich,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/2241_h-barton.jpg,https://api.api-tennis.com/logo-tennis/6886_a-matusevich.jpg,10.0
12129157,2026-05-20,14:00,Istanbul (Turkey) - Qualification,Hard,Istanbul - 1/8-finals,M. Poljicak,M. Mrva,1.68,2.03,,-,-,,M. Poljicak,M. Mrva,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/943_m-poljicak.jpg,,9.0
12129033,2026-05-20,10:00,Istanbul (Turkey) - Qualification,Hard,Istanbul - 1/8-finals,P. Martin Tiffon,T. Monteiro,1.89,1.83,,-,-,,P. Martin Tiffon,T. Monteiro,Istanbul (Turkey) - Qualification,https://api.api-tennis.com/logo-tennis/1338_p-martin-tiffon.jpg,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,10.0
12129215,2026-05-20,11:30,M15 Bucharest,Hard,M15 Bucharest - 1/16-finals,A. C. Gadoiu,G. C. Schinteie,,,,-,-,,A. C. Gadoiu,G. C. Schinteie,M15 Bucharest,,,
12129338,2026-05-20,15:30,M15 Bucharest,Hard,M15 Bucharest - 1/8-finals,Andreescu/ Schinteie,Kostka/ Pietri,,,,-,-,,Andreescu/ Schinteie,Kostka/ Pietri,M15 Bucharest,,,
12129335,2026-05-20,15:30,M15 Bucharest,Hard,M15 Bucharest - 1/8-finals,Breazu/ Coman,Mortasifu/ Pop,,,,-,-,,Breazu/ Coman,Mortasifu/ Pop,M15 Bucharest,,,
12129336,2026-05-20,15:30,M15 Bucharest,Hard,M15 Bucharest - 1/8-finals,Cazacu/ Constantin,Gadoiu/ Manda,,,,-,-,,Cazacu/ Constantin,Gadoiu/ Manda,M15 Bucharest,,,
12129332,2026-05-20,14:30,M15 Bucharest,Hard,M15 Bucharest - 1/8-finals,Ciavarella/ Minighini,Markiewicz/ Zeuch,,,,-,-,,Ciavarella/ Minighini,Markiewicz/ Zeuch,M15 Bucharest,,,
12129213,2026-05-20,11:30,M15 Bucharest,Hard,M15 Bucharest - 1/16-finals,D. N. Cazacu,G. Crisostomo,1.58,2.22,,-,-,,D. N. Cazacu,G. Crisostomo,M15 Bucharest,https://api.api-tennis.com/logo-tennis/38011_d-n-cazacu.jpg,https://api.api-tennis.com/logo-tennis/39011_g-crisostomo.jpg,9.0
12129333,2026-05-20,14:30,M15 Bucharest,Hard,M15 Bucharest - 1/8-finals,Dumitru/ Tomescu,Gima/ Popoaca,,,,-,-,,Dumitru/ Tomescu,Gima/ Popoaca,M15 Bucharest,,,
12129334,2026-05-20,14:30,M15 Bucharest,Hard,M15 Bucharest - 1/8-finals,Guna/ Turcanu,Copil/ Ignatik,,,,-,-,,Guna/ Turcanu,Copil/ Ignatik,M15 Bucharest,,,
12129337,2026-05-20,15:30,M15 Bucharest,Hard,M15 Bucharest - 1/8-finals,Haita/ Haita,Crisostomo/ Lorusso,,,,-,-,,Haita/ Haita,Crisostomo/ Lorusso,M15 Bucharest,,,
12129331,2026-05-20,14:30,M15 Bucharest,Hard,M15 Bucharest - 1/8-finals,Hebhang Balan/ Meinertz,Marinescu/ Uta,,,,-,-,,Hebhang Balan/ Meinertz,Marinescu/ Uta,M15 Bucharest,,,
12129212,2026-05-20,10:00,M15 Bucharest,Hard,M15 Bucharest - 1/16-finals,I. Snitari,D. F. Pop,,,,-,-,,I. Snitari,D. F. Pop,M15 Bucharest,https://api.api-tennis.com/logo-tennis/11114_i-snitari.jpg,,
12129210,2026-05-20,10:00,M15 Bucharest,Hard,M15 Bucharest - 1/16-finals,M. A. Coman,R. Hartig,,,,-,-,,M. A. Coman,R. Hartig,M15 Bucharest,https://api.api-tennis.com/logo-tennis/37891_m-a-coman.jpg,https://api.api-tennis.com/logo-tennis/54652_r-hartig.jpg,
12129209,2026-05-20,10:00,M15 Bucharest,Hard,M15 Bucharest - 1/16-finals,M. F. Breazu,M. R. Marinescu,,,,-,-,,M. F. Breazu,M. R. Marinescu,M15 Bucharest,,,
12129216,2026-05-20,11:30,M15 Bucharest,Hard,M15 Bucharest - 1/16-finals,M. Mortasifu,N. D. Ionel,11.0,1.01,,-,-,,M. Mortasifu,N. D. Ionel,M15 Bucharest,,https://api.api-tennis.com/logo-tennis/564_n-d-ionel.jpg,5.0
12129205,2026-05-20,08:30,M15 Bucharest,Hard,M15 Bucharest - 1/16-finals,N. Ciavarella,R. M. Papoe,,,,-,-,,N. Ciavarella,R. M. Papoe,M15 Bucharest,https://api.api-tennis.com/logo-tennis/10879_n-ciavarella.jpg,https://api.api-tennis.com/logo-tennis/15768_r-m-papoe.jpg,
12129214,2026-05-20,11:30,M15 Bucharest,Hard,M15 Bucharest - 1/16-finals,P. Dungs,I. B. Petre S.,,,,-,-,,P. Dungs,I. B. Petre S.,M15 Bucharest,,,
12129207,2026-05-20,08:30,M15 Bucharest,Hard,M15 Bucharest - 1/16-finals,R. D. Turcanu,E. Schiessl,,,,-,-,,R. D. Turcanu,E. Schiessl,M15 Bucharest,https://api.api-tennis.com/logo-tennis/63402_r-d-turcanu.jpg,,
12129211,2026-05-20,10:00,M15 Bucharest,Hard,M15 Bucharest - 1/16-finals,S. H. Haita,D. A. Tomescu,,,,-,-,,S. H. Haita,D. A. Tomescu,M15 Bucharest,https://api.api-tennis.com/logo-tennis/63401_s-h-haita.jpg,https://api.api-tennis.com/logo-tennis/10543_d-a-tomescu.jpg,
12129206,2026-05-20,08:30,M15 Bucharest,Hard,M15 Bucharest - 1/16-finals,S. Palosi,R. Guna,1.1,5.65,,-,-,,S. Palosi,R. Guna,M15 Bucharest,https://api.api-tennis.com/logo-tennis/9656_s-palosi.jpg,,4.0
12129208,2026-05-20,08:30,M15 Bucharest,Hard,M15 Bucharest - 1/16-finals,T. Zeuch,S. Gima,2.62,1.42,,-,-,,T. Zeuch,S. Gima,M15 Bucharest,,https://api.api-tennis.com/logo-tennis/2015_s-gima.jpg,9.0
12129086,2026-05-20,13:00,M15 Doboj,Hard,M15 Doboj - 1/16-finals,A. Barbic,A. Voljavec,3.05,1.32,,-,-,,A. Barbic,A. Voljavec,M15 Doboj,,https://api.api-tennis.com/logo-tennis/50679_a-voljavec.jpg,7.0
12129092,2026-05-20,16:00,M15 Doboj,Hard,M15 Doboj - 1/8-finals,Brajkov/ Smiljanic,Marosik/ Michalik,,,,-,-,,Brajkov/ Smiljanic,Marosik/ Michalik,M15 Doboj,,,
12129093,2026-05-20,16:00,M15 Doboj,Hard,M15 Doboj - 1/8-finals,Corbinais/ Ifi,Boros/ Makk,,,,-,-,,Corbinais/ Ifi,Boros/ Makk,M15 Doboj,,,
12129088,2026-05-20,13:00,M15 Doboj,Hard,M15 Doboj - 1/16-finals,D. Hadzialijagic,G. Campana Lee,15.0,1.01,,-,-,,D. Hadzialijagic,G. Campana Lee,M15 Doboj,,https://api.api-tennis.com/logo-tennis/10845_g-c-lee.jpg,3.0
12129091,2026-05-20,14:30,M15 Doboj,Hard,M15 Doboj - 1/16-finals,D. Obradovic,K. Friberg,1.36,2.85,,-,-,,D. Obradovic,K. Friberg,M15 Doboj,https://api.api-tennis.com/logo-tennis/941_d-obradovic.jpg,https://api.api-tennis.com/logo-tennis/759_k-friberg.jpg,7.0
12129081,2026-05-20,10:00,M15 Doboj,Hard,M15 Doboj - 1/16-finals,G. Ravasio,J. Hallquist Lithen,6.19,1.1,,-,-,,G. Ravasio,J. Hallquist Lithen,M15 Doboj,,https://api.api-tennis.com/logo-tennis/53232_j-hallquist-lithen.jpg,9.0
12129090,2026-05-20,14:30,M15 Doboj,Hard,M15 Doboj - 1/16-finals,H. Best,V. Tadic,3.25,1.29,,-,-,,H. Best,V. Tadic,M15 Doboj,,https://api.api-tennis.com/logo-tennis/831_v-tadic.jpg,7.0
12129082,2026-05-20,11:30,M15 Doboj,Hard,M15 Doboj - 1/16-finals,J. Bilardo,T. Gubi,1.03,9.5,,-,-,,J. Bilardo,T. Gubi,M15 Doboj,https://api.api-tennis.com/logo-tennis/40192_j-bilardo.jpg,,9.0
12129083,2026-05-20,11:30,M15 Doboj,Hard,M15 Doboj - 1/16-finals,J. Mridha,A. Mujakic,1.9,1.8,,-,-,,J. Mridha,A. Mujakic,M15 Doboj,https://api.api-tennis.com/logo-tennis/2500_j-mridha.jpg,https://api.api-tennis.com/logo-tennis/10228_a-mujakic.jpg,9.0
12129079,2026-05-20,10:00,M15 Doboj,Hard,M15 Doboj - 1/16-finals,K. Filar,N. Toffanin,1.08,6.1,,-,-,,K. Filar,N. Toffanin,M15 Doboj,https://api.api-tennis.com/logo-tennis/15548_k-filar.jpg,https://api.api-tennis.com/logo-tennis/70351_n-toffanin.jpg,9.0
12129089,2026-05-20,13:00,M15 Doboj,Hard,M15 Doboj - 1/16-finals,N. Malesevic,Y. Kelm,2.2,1.61,,-,-,,N. Malesevic,Y. Kelm,M15 Doboj,,https://api.api-tennis.com/logo-tennis/55032_y-kelm.jpg,7.0
12129084,2026-05-20,11:30,M15 Doboj,Hard,M15 Doboj - 1/16-finals,O. Poulsen Brostrom,D. Petrovic,,,,-,-,,O. Poulsen Brostrom,D. Petrovic,M15 Doboj,https://api.api-tennis.com/logo-tennis/40129_o-b-poulsen.jpg,https://api.api-tennis.com/logo-tennis/37909_d-petrovic.jpg,
12129080,2026-05-20,10:00,M15 Doboj,Hard,M15 Doboj - 1/16-finals,P. Makk,A. Raynel,1.38,2.77,,-,-,,P. Makk,A. Raynel,M15 Doboj,https://api.api-tennis.com/logo-tennis/15664_p-makk.jpg,https://api.api-tennis.com/logo-tennis/700_a-raynel.jpg,9.0
12129094,2026-05-20,14:30,M15 Doboj,Hard,M15 Doboj - 1/8-finals,Poulsen Brostrom/ Slavic,Filar/ Vanshelboim,,,,-,-,,Poulsen Brostrom/ Slavic,Filar/ Vanshelboim,M15 Doboj,,,
12129087,2026-05-20,13:00,M15 Doboj,Hard,M15 Doboj - 1/16-finals,S. Corbinais,D. Milanovic,3.34,1.27,,-,-,,S. Corbinais,D. Milanovic,M15 Doboj,https://api.api-tennis.com/logo-tennis/40197_s-corbinais.jpg,,7.0
12129078,2026-05-20,10:00,M15 Doboj,Hard,M15 Doboj - 1/16-finals,T. Bieldiugin,N. Ifi,,,,-,-,,T. Bieldiugin,N. Ifi,M15 Doboj,https://api.api-tennis.com/logo-tennis/53288_-t-bieldiugin.jpg,https://api.api-tennis.com/logo-tennis/61403_n-ifi.jpg,
12129085,2026-05-20,11:30,M15 Doboj,Hard,M15 Doboj - 1/16-finals,V. Radjenovic,A. Boros,3.96,1.2,,-,-,,V. Radjenovic,A. Boros,M15 Doboj,https://api.api-tennis.com/logo-tennis/38985_v-radjenovic.jpg,,9.0
12129173,2026-05-20,11:30,M15 Gaborone 2 (Botswana),Hard,M15 Gaborone 2 - 1/16-finals,A. Beckley,M. Milosavljevic,1.1,5.85,,-,-,,A. Beckley,M. Milosavljevic,M15 Gaborone 2 (Botswana),https://api.api-tennis.com/logo-tennis/642_a-beckley.jpg,,8.0
12129172,2026-05-20,11:30,M15 Gaborone 2 (Botswana),Hard,M15 Gaborone 2 - 1/16-finals,A. Gatoto,S. Storch,2.7350000000000003,1.4,,-,-,,A. Gatoto,S. Storch,M15 Gaborone 2 (Botswana),,https://api.api-tennis.com/logo-tennis/74752_s-storch.jpg,8.0
12129186,2026-05-20,13:30,M15 Gaborone 2 (Botswana),Hard,M15 Gaborone 2 - 1/8-finals,Arcon/ Storch,Nawa/ Raguin,,,,-,-,,Arcon/ Storch,Nawa/ Raguin,M15 Gaborone 2 (Botswana),,,
12129178,2026-05-20,10:00,M15 Gaborone 2 (Botswana),Hard,M15 Gaborone 2 - 1/16-finals,D. Beckles,U. Kamboj,4.17,1.1949999999999998,,-,-,,D. Beckles,U. Kamboj,M15 Gaborone 2 (Botswana),,,8.0
12129176,2026-05-20,10:00,M15 Gaborone 2 (Botswana),Hard,M15 Gaborone 2 - 1/16-finals,D. Salton,M. Covato,2.09,1.67,,-,-,,D. Salton,M. Covato,M15 Gaborone 2 (Botswana),,https://api.api-tennis.com/logo-tennis/57685_m-covato.jpg,8.0
12129171,2026-05-20,11:30,M15 Gaborone 2 (Botswana),Hard,M15 Gaborone 2 - 1/16-finals,J. Weber,C. Williams,11.0,1.02,,-,-,,J. Weber,C. Williams,M15 Gaborone 2 (Botswana),,https://api.api-tennis.com/logo-tennis/22429_c-williams.jpg,7.0
12129177,2026-05-20,10:00,M15 Gaborone 2 (Botswana),Hard,M15 Gaborone 2 - 1/16-finals,M. Nawa,R. T. MTISI,,,,-,-,,M. Nawa,R. T. MTISI,M15 Gaborone 2 (Botswana),,,
12129174,2026-05-20,11:00,M15 Gaborone 2 (Botswana),Hard,M15 Gaborone 2 - 1/16-finals,R. Giotis,C. Bittoun,7.0,1.065,,-,-,,R. Giotis,C. Bittoun,M15 Gaborone 2 (Botswana),https://api.api-tennis.com/logo-tennis/672_r-giotis.jpg,https://api.api-tennis.com/logo-tennis/13283_c-bittoun.jpg,8.0
12129175,2026-05-20,10:00,M15 Gaborone 2 (Botswana),Hard,M15 Gaborone 2 - 1/16-finals,R. Strombachs,A. Arcon,1.01,19.0,,-,-,,R. Strombachs,A. Arcon,M15 Gaborone 2 (Botswana),https://api.api-tennis.com/logo-tennis/7489_r-strombachs.jpg,https://api.api-tennis.com/logo-tennis/38999_a-arcon.jpg,3.0
12129187,2026-05-20,13:00,M15 Gaborone 2 (Botswana),Hard,M15 Gaborone 2 - 1/8-finals,Saleshando/ Tsiang,Brown/ Covato,,,,-,-,,Saleshando/ Tsiang,Brown/ Covato,M15 Gaborone 2 (Botswana),,,
12129169,2026-05-20,12:30,M15 Gaborone 2 (Botswana),Hard,M15 Gaborone 2 - 1/16-finals,T. Derepasko,M. Kleiman,1.1,5.75,,-,-,,T. Derepasko,M. Kleiman,M15 Gaborone 2 (Botswana),https://api.api-tennis.com/logo-tennis/52054_t-derepasko.jpg,,8.0
12129188,2026-05-20,12:30,M15 Gaborone 2 (Botswana),Hard,M15 Gaborone 2 - 1/8-finals,Talic/ Terblanche,Leshoele/ Regoeng,,,,-,-,,Talic/ Terblanche,Leshoele/ Regoeng,M15 Gaborone 2 (Botswana),,,
12129170,2026-05-20,12:30,M15 Gaborone 2 (Botswana),Hard,M15 Gaborone 2 - 1/16-finals,V. Caripi,S. Vujic,10.5,1.02,,-,-,,V. Caripi,S. Vujic,M15 Gaborone 2 (Botswana),https://api.api-tennis.com/logo-tennis/14379_v-caripi.jpg,https://api.api-tennis.com/logo-tennis/12706_s-vujic.jpg,7.0
12128962,2026-05-20,05:00,M15 Gimcheon,Hard,M15 Gimcheon - 1/16-finals,A. Magadan,S. Oh,,,Finished,2 - 0,-,First Player,A. Magadan,S. Oh,M15 Gimcheon,https://api.api-tennis.com/logo-tennis/60067_a-magadan.jpg,,
12128961,2026-05-20,06:00,M15 Gimcheon,Hard,M15 Gimcheon - 1/16-finals,H. Heck,H. Hashimoto,1.39,2.75,Finished,2 - 0,-,First Player,H. Heck,H. Hashimoto,M15 Gimcheon,,,9.0
12128966,2026-05-20,07:30,M15 Gimcheon,Hard,M15 Gimcheon - 1/16-finals,J. Hwang,H. Shiraishi,8.0,1.04,Retired,1 - 0,-,First Player,J. Hwang,H. Shiraishi,M15 Gimcheon,,https://api.api-tennis.com/logo-tennis/13697_h-shiraishi.jpg,8.0
12128967,2026-05-20,07:30,M15 Gimcheon,Hard,M15 Gimcheon - 1/16-finals,K. Kawachi,D. J. Kim,,,,-,-,,K. Kawachi,D. J. Kim,M15 Gimcheon,https://api.api-tennis.com/logo-tennis/784_k-kawachi.jpg,,
12128964,2026-05-20,05:00,M15 Gimcheon,Hard,M15 Gimcheon - 1/16-finals,K. Saitoh,M. Dellavedova,2.215,1.6,Finished,2 - 0,-,First Player,K. Saitoh,M. Dellavedova,M15 Gimcheon,https://api.api-tennis.com/logo-tennis/1326_k-saitoh.jpg,https://api.api-tennis.com/logo-tennis/1258_m-dellavedova.jpg,10.0
12128968,2026-05-20,07:30,M15 Gimcheon,Hard,M15 Gimcheon - 1/16-finals,K. Suzuki,Y. Jang,2.51,1.45,,-,-,,K. Suzuki,Y. Jang,M15 Gimcheon,https://api.api-tennis.com/logo-tennis/23191_k-suzuki.jpg,https://api.api-tennis.com/logo-tennis/38065_y-jang.jpg,9.0
12128957,2026-05-20,04:00,M15 Gimcheon,Hard,M15 Gimcheon - 1/16-finals,M. Ochi,H. Roh,,,Finished,2 - 0,-,First Player,M. Ochi,H. Roh,M15 Gimcheon,https://api.api-tennis.com/logo-tennis/2460_m-ochi.jpg,https://api.api-tennis.com/logo-tennis/66327_h-roh.jpg,
12128963,2026-05-20,06:00,M15 Gimcheon,Hard,M15 Gimcheon - 1/16-finals,Oh Chan-Yeong,G. J. Kim,,,,-,-,,Oh Chan-Yeong,G. J. Kim,M15 Gimcheon,,,
12128965,2026-05-20,06:00,M15 Gimcheon,Hard,M15 Gimcheon - 1/16-finals,S. Ann,S. Fukuda,,,Finished,0 - 2,-,Second Player,S. Ann,S. Fukuda,M15 Gimcheon,,https://api.api-tennis.com/logo-tennis/5213_s-fukuda.jpg,
12128959,2026-05-20,04:00,M15 Gimcheon,Hard,M15 Gimcheon - 1/16-finals,S. Shin,Y. Oki,,,Finished,2 - 0,-,First Player,S. Shin,Y. Oki,M15 Gimcheon,https://api.api-tennis.com/logo-tennis/10295_s-shin.jpg,https://api.api-tennis.com/logo-tennis/61207_y-oki.jpg,
12128960,2026-05-20,05:00,M15 Gimcheon,Hard,M15 Gimcheon - 1/16-finals,S. Sim,S. Chu,,,Finished,2 - 1,-,First Player,S. Sim,S. Chu,M15 Gimcheon,,,
12128958,2026-05-20,04:00,M15 Gimcheon,Hard,M15 Gimcheon - 1/16-finals,T. Sach,S. Park,1.2,4.0,Finished,2 - 0,-,First Player,T. Sach,S. Park,M15 Gimcheon,https://api.api-tennis.com/logo-tennis/885_t-sach.jpg,https://api.api-tennis.com/logo-tennis/55156_s-park.jpg,10.0
12129230,2026-05-20,19:30,M15 Hurghada 5 (Egypt),Hard,M15 Hurghada 5 - 1/16-finals,A. Rathi,Y. Chaurasia,,,,-,-,,A. Rathi,Y. Chaurasia,M15 Hurghada 5 (Egypt),,,
12129223,2026-05-20,15:30,M15 Hurghada 5 (Egypt),Hard,M15 Hurghada 5 - 1/16-finals,A. Sharma,V. Frydrych,7.3,1.05,,-,-,,A. Sharma,V. Frydrych,M15 Hurghada 5 (Egypt),,https://api.api-tennis.com/logo-tennis/28613_v-frydrych.jpg,3.0
12129224,2026-05-20,16:30,M15 Hurghada 5 (Egypt),Hard,M15 Hurghada 5 - 1/16-finals,C. Chen,R. E. Mohamed Sherif E.,,,,-,-,,C. Chen,R. E. Mohamed Sherif E.,M15 Hurghada 5 (Egypt),https://api.api-tennis.com/logo-tennis/8449_c-chen.jpg,,
12129227,2026-05-20,19:30,M15 Hurghada 5 (Egypt),Hard,M15 Hurghada 5 - 1/16-finals,F. F. Garbero,M. Kamath,,,,-,-,,F. F. Garbero,M. Kamath,M15 Hurghada 5 (Egypt),,https://api.api-tennis.com/logo-tennis/18134_m-kamath.jpg,
12129232,2026-05-20,19:30,M15 Hurghada 5 (Egypt),Hard,M15 Hurghada 5 - 1/16-finals,F. Virgili Berini,J. Plans,1.84,1.84,,-,-,,F. Virgili Berini,J. Plans,M15 Hurghada 5 (Egypt),https://api.api-tennis.com/logo-tennis/38549_f-virgili-berini.jpg,https://api.api-tennis.com/logo-tennis/4047_j-plans.jpg,3.0
12129228,2026-05-20,19:30,M15 Hurghada 5 (Egypt),Hard,M15 Hurghada 5 - 1/16-finals,I. Gretskiy,P. Karthik,1.77,1.92,,-,-,,I. Gretskiy,P. Karthik,M15 Hurghada 5 (Egypt),,https://api.api-tennis.com/logo-tennis/75800_p-karthik.jpg,3.0
12129229,2026-05-20,19:30,M15 Hurghada 5 (Egypt),Hard,M15 Hurghada 5 - 1/16-finals,I. Kountourakis,A. Funk,,,,-,-,,I. Kountourakis,A. Funk,M15 Hurghada 5 (Egypt),https://api.api-tennis.com/logo-tennis/732_i-kountourakis.jpg,https://api.api-tennis.com/logo-tennis/57709_a-funk.jpg,
